id,release_date,revenue,runtime,title
1672,1981-10-21,0.0,108.0,The Professional
1686,1966-09-15,0.0,210.0,Chelsea Girls
1701,1997-06-01,2.24012234E8,115.0,Con Air
1726,2008-04-30,5.85174222E8,126.0,Iron Man
1783,2001-09-02,0.0,108.0,To End All Wars
1785,1990-01-24,0.0,107.0,May Fools
1791,2001-05-14,9801375.0,131.0,The Piano Teacher
1965,1998-06-05,1.28038368E8,107.0,A Perfect Murder
2001,2007-05-25,5.4926886E7,117.0,We Own the Night
2009,2007-08-24,1185783.0,113.0,4 Months_ 3 Weeks and 2 Days
2024,2000-06-28,2.15294342E8,165.0,The Patriot
2078,1916-10-02,0.0,32.0,The Pawnshop
2082,2007-08-31,8.0253908E7,109.0,Halloween
2088,1993-09-13,3275585.0,100.0,Romeo Is Bleeding
2094,1964-11-11,3000000.0,101.0,Roustabout
2112,1999-02-05,1.61626121E8,100.0,Payback
2114,2001-07-02,8.513183E7,106.0,Final Fantasy: The Spirits Within
2116,2003-10-03,5.5495563E7,105.0,Out of Time
2122,2004-04-07,2.6155781E7,98.0,The Whole Ten Yards
2144,2001-04-19,0.0,93.0,One Night at McCool"s
2148,1984-12-14,2.5928721E7,127.0,The Cotton Club
2166,1998-06-09,0.0,86.0,The Revengers" Comedies
2252,2007-09-14,5.5112356E7,100.0,Eastern Promises
2253,2008-12-25,2.00276E8,121.0,Valkyrie
2255,1997-04-04,1.2021272E7,113.0,Chasing Amy
2263,1989-12-22,6263883.0,124.0,Music Box
2264,1981-08-20,0.0,113.0,Lola
2267,2007-02-09,2.7297451E7,94.0,The Last Mimzy
2286,2006-11-15,0.0,125.0,Crusade in Jeans
2307,1995-04-28,0.0,94.0,A Pyromaniac"s Love Story
2320,1996-03-15,1.21969216E8,133.0,Executive Decision
2433,1967-03-08,0.0,124.0,The Young Girls of Rochefort
2454,2008-05-15,4.19651413E8,150.0,The Chronicles of Narnia: Prince Caspian
2457,1945-03-15,0.0,191.0,Children of Paradise
2463,1999-09-23,0.0,93.0,Running Out of Time
2517,2004-08-07,0.0,141.0,Nobody Knows
2577,2003-09-02,0.0,92.0,Code 46
2611,1991-05-24,2.1830957E7,104.0,Only the Lonely
2639,1997-08-26,1.0686841E7,96.0,Deconstructing Harry
2642,2002-12-19,9.3354918E7,101.0,Two Weeks Notice
2687,1992-02-28,1.4358033E7,99.0,Memoirs of an Invisible Man
2749,2001-03-01,5.635998E7,120.0,15 Minutes
2750,2002-02-13,0.0,117.0,24 Hour Party People
2757,2002-12-06,3.2801173E7,114.0,Adaptation.
2787,2000-02-18,5.3187659E7,108.0,Pitch Black
2929,13,null,null,6.4
2966,1997-05-11,0.0,158.0,20_000 Leagues Under the Sea
2977,2007-03-02,3.7311672E7,120.0,Becoming Jane
2989,1981-11-12,2000000.0,102.0,Roar
3035,1931-11-21,1.2E7,71.0,Frankenstein
3063,1933-11-17,0.0,68.0,Duck Soup
3072,1990-11-02,0.0,82.0,Frankenstein Unbound
3074,1942-03-13,0.0,67.0,The Ghost of Frankenstein
3087,1942-06-06,0.0,126.0,Yankee Doodle Dandy
3102,2005-03-13,0.0,120.0,My Step Brother Frankenstein
3111,1954-09-29,0.0,181.0,A Star Is Born
3144,1999-01-01,0.0,88.0,Rock "n" Roll Frankenstein
3478,1972-12-29,0.0,235.0,Ludwig
3483,1968-08-23,0.0,92.0,The Blood of Fu Manchu
3513,1998-12-03,0.0,98.0,Legionnaire
3526,1982-12-03,5000000.0,140.0,Frances
3529,1934-05-25,1423000.0,93.0,The Thin Man
3537,1980-05-16,2.1202829E7,134.0,Fame
3549,2006-02-24,0.0,124.0,After the Wedding
3686,1964-09-17,0.0,94.0,Last of the Renegades
3701,1973-02-21,0.0,90.0,Gang War in Milan
4012,2001-01-19,416925.0,98.0,The Believer
4111,1932-09-01,0.0,91.0,Blondie of the Follies
4146,1974-01-01,0.0,90.0,The Wonderful Crook
4228,1989-10-01,0.0,320.0,The French Revolution
4326,2003-10-01,0.0,105.0,Herr Lehmann
4464,2003-07-22,1.48336445E8,141.0,Seabiscuit
4474,2006-06-20,6.0896147E7,95.0,My Super Ex-Girlfriend
4482,1995-02-08,0.0,95.0,French Twist
4486,1989-05-17,0.0,119.0,Jesus of Montreal
4488,1980-05-09,5.9754601E7,95.0,Friday the 13th
4495,1973-10-08,0.0,97.0,The Spirit of the Beehive
4498,1963-09-01,0.0,87.0,The Executioner
4499,1980-10-27,0.0,82.0,Pepi_ Luci_ Bom
4627,2008-09-07,0.0,120.0,Krabat and the Legend of the Satanic Mill
4628,1983-01-28,0.0,122.0,Enigma
4629,2007-09-20,46474.0,105.0,December Boys
4709,1952-12-17,0.0,118.0,Holiday for Henrietta
4710,1966-03-22,0.0,110.0,Masculin F챕minin
4787,2007-06-18,0.0,108.0,Cassandra"s Dream
4832,2007-08-17,0.0,95.0,The 11th Hour
4889,1967-11-02,0.0,111.0,Billion Dollar Brain
4929,1968-07-31,6800000.0,114.0,Hang "em High
4932,1967-01-01,0.0,89.0,A Guide for the Married Man
4951,1999-03-30,5.3478166E7,97.0,10 Things I Hate About You
4954,1994-12-08,0.0,101.0,Drop Zone
4960,2008-10-24,0.0,124.0,Synecdoche_ New York
5061,1966-12-10,0.0,90.0,Carry On Don"t Lose Your Head
5064,1967-12-02,0.0,90.0,Carry On Doctor
5122,1975-05-07,0.0,144.0,The Day of the Locust
5125,2007-09-07,2.474867E7,120.0,Rendition
5172,2006-10-15,1.1130889E7,104.0,The Astronaut Farmer
5187,1993-04-30,0.0,110.0,Three of Hearts
5237,1992-08-08,0.0,103.0,Dust Devil
5247,2000-02-11,0.0,117.0,Mercy
5334,1962-11-12,0.0,119.0,Billy Budd
5335,1968-09-04,0.0,98.0,Teorema
5471,2005-09-14,92076.0,103.0,Beowulf & Grendel
5506,1955-12-08,0.0,91.0,The Ladykillers
5544,1959-06-10,0.0,90.0,Hiroshima Mon Amour
5548,1987-07-17,5.3E7,102.0,RoboCop
5680,1988-09-30,5596267.0,96.0,Elvira_ Mistress of the Dark
5689,1980-07-05,5.8853106E7,104.0,The Blue Lagoon
5707,2000-12-07,0.0,88.0,Shooting War
5723,2007-03-23,2.0710513E7,85.0,Once
5729,1930-10-28,7940.0,63.0,L"횂ge d"Or
5742,1970-04-22,0.0,71.0,Cherry_ Harry & Raquel!
5854,1976-04-09,7900000.0,121.0,Family Plot
5857,2007-07-27,9620399.0,105.0,I Know Who Killed Me
5900,1996-03-21,0.0,103.0,The Dress
5923,1966-12-20,2.0E7,182.0,The Sand Pebbles
5927,1972-08-02,0.0,100.0,Junior Bonner
5961,1982-12-17,4971340.0,188.0,Fanny & Alexander
6103,1985-09-19,0.0,87.0,Thirteen at Dinner
6318,2002-03-28,0.0,106.0,Vaya con Dios
6436,1996-03-11,0.0,97.0,Star Command
6473,2005-01-01,0.0,95.0,The Marksman
88,1987-08-21,2.13954274E8,100.0,Dirty Dancing
135,1967-05-17,0.0,96.0,Dont Look Back
26701,1946-09-25,0.0,125.0,Humoresque
28,1979-08-15,8.9460381E7,153.0,Apocalypse Now
117,1987-06-02,7.6270454E7,119.0,The Untouchables
147,1959-05-04,0.0,99.0,The 400 Blows
280,1991-07-01,5.2E8,137.0,Terminator 2: Judgment Day
303,1946-08-15,2.4464742E7,102.0,Notorious
506,1964-07-09,7000000.0,130.0,Marnie
766,1992-10-09,0.0,81.0,Army of Darkness
927,1984-06-07,1.53083102E8,106.0,Gremlins
1273,2007-03-23,9.5608995E7,90.0,TMNT
1279,2004-02-10,0.0,95.0,Samaritan Girl
1420,2005-09-03,0.0,128.0,Breakfast on Pluto
1535,2001-11-18,1.4304956E8,126.0,Spy Game
1554,1986-05-01,0.0,107.0,Down by Law
1594,1964-06-23,1.2368234E7,102.0,A Shot in the Dark
1648,1989-02-17,4.0485039E7,90.0,Bill & Ted"s Excellent Adventure
1734,2001-04-28,4.33013274E8,130.0,The Mummy Returns
1788,1984-02-17,8.0035402E7,107.0,Footloose
1841,1947-01-23,0.0,105.0,Lady in the Lake
1888,1966-10-19,0.0,125.0,The Fortune Cookie
1924,1978-12-13,3.00218018E8,143.0,Superman
1939,1944-10-11,2000000.0,88.0,Laura
1966,2004-11-21,1.67298192E8,175.0,Alexander
1969,2006-01-18,1.0496317E7,93.0,Bandidas
1987,1993-04-14,0.0,105.0,Benny"s Video
1999,2001-11-23,0.0,130.0,In the Bedroom
2014,2007-09-27,1.7804565E7,122.0,The Edge of Heaven
2043,2001-04-06,1.05178561E8,104.0,Along Came a Spider
2069,2000-02-18,1.06371651E8,98.0,The Whole Nine Yards
2075,1985-06-14,2.6657534E7,124.0,Prizzi"s Honor
2080,2009-04-28,3.73062864E8,107.0,X-Men Origins: Wolverine
2085,2000-03-20,9.103676E7,115.0,Romeo Must Die
2087,1994-02-11,30.0,115.0,The Getaway
2097,1967-04-01,0.0,90.0,Gappa_ the Triphibian Monster
2099,1986-06-06,1.6209459E7,106.0,Raw Deal
2107,1991-02-08,0.0,95.0,L.A. Story
2135,2002-03-04,1.23729176E8,96.0,The Time Machine
2163,1997-05-02,5.0159144E7,95.0,Breakdown
2290,1999-09-16,0.0,120.0,Jakob the Liar
2312,2007-11-29,0.0,127.0,In the Name of the King: A Dungeon Siege Tale
2362,1973-10-22,0.0,88.0,Westworld
2397,1998-01-01,0.0,90.0,Fallout
2453,1991-08-23,7434726.0,98.0,Harley Davidson and the Marlboro Man
2527,1969-09-04,0.0,113.0,This Man Must Die
2734,1997-03-23,0.0,190.0,David
2764,1997-05-01,0.0,115.0,All Stars
2779,2001-08-05,0.0,103.0,The Curse of the Jade Scorpion
3011,1964-07-22,0.0,130.0,Good Neighbor Sam
3022,1941-08-12,0.0,113.0,Dr. Jekyll and Mr. Hyde
3037,2007-02-14,0.0,89.0,Yella
3061,1928-02-18,0.0,104.0,The Crowd
3062,1933-02-02,2281000.0,89.0,42nd Street
3093,2006-03-29,3.8629478E7,114.0,Basic Instinct 2
3145,1970-11-08,0.0,95.0,The Horror of Frankenstein
3469,1967-01-01,0.0,166.0,Far from the Madding Crowd
3479,1975-01-01,0.0,121.0,Dirty Hands
3511,2008-01-18,0.0,93.0,The Broken
3547,1967-10-10,0.0,108.0,Reflections in a Golden Eye
3565,1928-07-01,0.0,84.0,Underground
3591,1966-12-01,0.0,100.0,One Million Years B.C.
3698,1972-02-04,0.0,98.0,Amigo_ Stay Away
71,2000-05-18,1.1E8,110.0,Billy Elliot
1599,2004-09-10,0.0,106.0,I Heart Huckabees
4475,2009-07-07,0.0,98.0,The Private Lives of Pippa Lee
8093,2006-08-31,0.0,104.0,Khadak
8371,2008-04-09,0.0,90.0,Guter Junge
42738,1973-04-10,0.0,114.0,Scorpio
47099,1998-01-01,0.0,80.0,Killer
80219,2003-04-07,0.0,104.0,Homeless to Harvard: The Liz Murray Story
84844,1968-04-02,0.0,107.0,A Dandy in Aspic
290,1991-08-01,6153939.0,116.0,Barton Fink
381,1955-08-03,8750000.0,106.0,To Catch a Thief
427,1958-05-10,0.0,110.0,Mon oncle
458,1956-12-18,0.0,107.0,Sissi: The Young Empress
688,1995-05-28,1.82016617E8,135.0,The Bridges of Madison County
1367,1979-06-15,2.0018216E8,119.0,Rocky II
1392,2004-12-08,3515061.0,85.0,Born into Brothels
1480,1958-04-23,2247465.0,95.0,Touch of Evil
1586,2004-03-12,9.2913171E7,96.0,Secret Window
1727,1990-05-18,0.0,110.0,Bird on a Wire
1846,1969-09-19,0.0,95.0,Marlowe
1913,2004-09-03,3.8535221E7,125.0,The Sea Inside
3127,1958-06-01,0.0,89.0,The Revenge of Frankenstein
3682,1998-08-28,1.6757163E7,106.0,54
3980,1986-04-11,1.3167232E7,82.0,Critters
4203,1988-03-14,7179298.0,88.0,Women on the Verge of a Nervous Breakdown
4234,2000-02-03,1.61834276E8,116.0,Scream 3
4251,2004-11-12,2.938532E7,192.0,Veer-Zaara
4479,1978-12-27,0.0,150.0,Les Mis챕rables
4558,1950-09-29,0.0,95.0,Orpheus
4837,1967-03-02,0.0,89.0,La Collectionneuse
5302,1990-05-11,1218730.0,90.0,Without You I"m Nothing
5693,1986-11-14,2.8607524E7,114.0,Hoosiers
837,1983-02-04,2120439.0,87.0,Videodrome
1992,2007-04-06,0.0,105.0,Planet Terror
5422,1980-11-18,0.0,112.0,Erotic Nights of the Living Dead
39408,1956-04-26,0.0,79.0,The Creature Walks Among Us
43919,2010-08-26,52604.0,89.0,Hatchet II
45431,1998-01-04,0.0,99.0,Devil in the Flesh
54281,1968-12-28,0.0,84.0,Samaritan Zat척ichi
132,1970-12-06,0.0,91.0,The Rolling Stones: Gimme Shelter
204,1953-04-22,0.0,147.0,The Wages of Fear
256,1962-06-22,0.0,29.0,Antoine and Colette
257,2005-09-23,4.2093706E7,130.0,Oliver Twist
327,2000-09-09,1.525E7,114.0,Brother
378,1987-03-01,2.918028E7,94.0,Raising Arizona
415,1997-06-20,2.38207122E8,125.0,Batman & Robin
489,1997-12-05,2.25933435E8,126.0,Good Will Hunting
542,2002-10-01,0.0,118.0,The Crime of Padre Amaro
548,1950-12-26,96568.0,88.0,Rashomon
761,1976-10-27,0.0,104.0,The Wing or the Thigh
783,1982-11-30,7.7737889E7,191.0,Gandhi
839,1972-10-01,0.0,74.0,Duel
932,1946-10-14,0.0,91.0,The Murderers Are Among Us
1541,1991-05-24,4.5361E7,130.0,Thelma & Louise
1593,2006-10-20,5.74480841E8,108.0,Night at the Museum
1688,1972-06-29,9700000.0,88.0,Conquest of the Planet of the Apes
1863,1970-03-14,0.0,109.0,Sunflower
1967,2006-02-02,0.0,117.0,Ask the Dust
2046,2000-12-22,1.2008642E7,111.0,The Gift
2059,2004-11-19,3.47451894E8,131.0,National Treasure
2125,1991-05-10,0.0,101.0,Wedlock
2153,1978-06-08,0.0,91.0,The Driver
2330,1998-04-04,268254.0,86.0,Taxi
5055,1958-10-03,0.0,103.0,Ashes and Diamonds
5255,2004-11-10,3.0587573E8,100.0,The Polar Express
6183,2005-03-30,0.0,110.0,Barefoot
6974,1959-11-23,0.0,83.0,The Angry Red Planet
65,2002-11-08,2.15E8,110.0,8 Mile
637,1997-12-20,2.294E8,116.0,Life Is Beautiful
711,2000-12-21,8.0049764E7,136.0,Finding Forrester
43396,1950-10-04,0.0,81.0,Union Station
1683,2007-04-05,6.2771059E7,99.0,The Reaping
2034,2001-10-05,1.04876233E8,122.0,Training Day
2139,1975-07-11,0.0,94.0,Cleopatra Jones and the Casino of Gold
2349,2004-03-04,0.0,107.0,Peas at 5:30
2613,1992-07-10,2.2697691E7,105.0,Prelude to a Kiss
3178,2000-01-29,0.0,93.0,Beat
26,2004-02-05,0.0,103.0,Walk on Water
678,1947-11-13,0.0,97.0,Out of the Past
870,2002-09-05,0.0,114.0,Dolls
881,1992-12-11,2.43240178E8,138.0,A Few Good Men
943,1992-05-15,3.21731527E8,118.0,Lethal Weapon 3
1049,1993-02-05,1.40081992E8,109.0,Sommersby
1379,2006-02-03,1615018.0,78.0,Lights in the Dusk
1429,2002-12-16,1.3060843E7,135.0,25th Hour
1587,1993-12-17,1.0032765E7,118.0,What"s Eating Gilbert Grape
1591,2001-12-11,0.0,140.0,Nowhere in Africa
1613,2001-12-07,14.0,93.0,The 51st State
1619,2000-09-08,1.9125401E7,119.0,The Way of the Gun
1646,2007-01-05,4.1170784E7,123.0,Freedom Writers
1678,1954-11-03,0.0,96.0,Godzilla
1702,1994-12-23,1422749.0,117.0,Death Machine
1713,1991-06-07,3.2482682E7,132.0,Jungle Fever
1772,1991-10-11,0.0,129.0,City of Hope
1824,2004-02-13,1.96482882E8,99.0,50 First Dates
1833,2005-11-23,3.167062E7,135.0,Rent
1848,1998-07-25,0.0,92.0,Poodle Springs
1852,2006-08-09,1.62945894E8,128.0,World Trade Center
1885,1984-06-22,9.0815558E7,126.0,The Karate Kid
1894,2002-05-15,6.49398328E8,142.0,Star Wars: Episode II - Attack of the Clones
1911,1999-08-27,6.1698899E7,102.0,The 13th Warrior
1920,1957-01-09,0.0,83.0,Crime of Passion
1948,2006-08-31,4.2931041E7,88.0,Crank
2071,1991-10-11,1.1511031E7,98.0,Shattered
2104,2001-12-28,60700.0,98.0,Requiem
2111,2002-10-09,0.0,116.0,Balzac and the Little Chinese Seamstress
2155,2000-02-25,3.216897E7,124.0,Reindeer Games
2297,1991-11-15,0.0,98.0,Kafka
2359,2007-05-18,2.4538513E7,123.0,Sicko
2440,2000-09-09,0.0,110.0,Joint Security Area
2469,1989-12-12,0.0,111.0,Tie Me Up! Tie Me Down!
2587,1972-03-03,0.0,135.0,Brother Sun_ Sister Moon
3397,2007-05-21,0.0,85.0,And Along Come Tourists
3563,2007-07-12,1.86072214E8,115.0,I Now Pronounce You Chuck & Larry
3699,1972-06-30,0.0,92.0,Seven Blood-Stained Orchids
4195,1963-01-25,0.0,115.0,Bluebeard
171,1982-12-08,0.0,109.0,The Party 2
613,2004-09-08,9.218091E7,156.0,Downfall
1976,1938-03-19,0.0,103.0,Jezebel
3016,1920-03-18,0.0,67.0,Dr. Jekyll and Mr. Hyde
546,2005-12-23,1.3350369E7,103.0,Transamerica
8981,2004-05-18,0.0,105.0,Dear Frankie
66659,1987-01-01,0.0,85.0,Equalizer 2000
421,2004-12-10,3.4808403E7,119.0,The Life Aquatic with Steve Zissou
455,2002-04-11,7.6578641E7,112.0,Bend It Like Beckham
93,1959-07-01,0.0,160.0,Anatomy of a Murder
217,2008-05-21,7.86636033E8,122.0,Indiana Jones and the Kingdom of the Crystal Skull
239,1959-03-18,2.5E7,122.0,Some Like It Hot
258,1970-08-31,0.0,100.0,Bed and Board
313,2006-02-09,1381665.0,112.0,Snow Cake
558,2004-06-25,7.83766341E8,127.0,Spider-Man 2
1487,2004-04-02,9.9318987E7,122.0,Hellboy
1667,2005-01-26,1.27392239E8,80.0,March of the Penguins
2017,2002-06-28,0.0,97.0,No Good Deed
2142,1997-08-15,4.4862187E7,104.0,Cop Land
2162,1999-09-01,1.1263966E7,101.0,Chill Factor
2620,1986-08-15,1.5945534E7,88.0,Armed and Dangerous
2978,1989-06-15,2.15394738E8,108.0,Ghostbusters II
3554,1975-10-08,0.0,109.0,Mahogany
3594,2007-02-23,7.7566815E7,101.0,The Number 23
4977,2006-10-01,944915.0,90.0,Paprika
5677,1984-11-07,0.0,77.0,Trancers
3593,1940-04-09,0.0,76.0,Dr. Cyclops
2151,2005-04-03,0.0,90.0,Man with the Screaming Brain
2788,1994-02-18,2.007985E7,99.0,Reality Bites
3034,1974-12-15,8.6273333E7,106.0,Young Frankenstein
8879,1985-06-28,4.1410568E7,115.0,Pale Rider
40959,1990-01-01,0.0,60.0,Crosby_ Stills & Nash: Long Time Comin"
41566,2005-01-01,0.0,75.0,New York Doll
4031,1974-05-12,0.0,117.0,Going Places
4964,2007-06-01,2.19076518E8,129.0,Knocked Up
8012,1995-10-20,1.15101622E8,105.0,Get Shorty
8014,2006-07-15,0.0,120.0,Valley of Flowers
27255,2008-03-25,0.0,84.0,From a Place of Darkness
39768,1966-01-01,0.0,94.0,Beware of the Car!
44694,1988-09-15,148426.0,87.0,Big Time
52885,1967-11-03,0.0,90.0,The Red and the White
57243,2010-12-20,0.0,106.0,The Women on the 6th Floor
43376,1951-02-07,0.0,115.0,Diary of a Country Priest
47423,1991-02-02,4303351.0,103.0,Once a Thief
59995,2006-07-12,0.0,88.0,Wild Tigers I Have Known
63876,1964-10-16,0.0,105.0,Circle of Love
65188,2001-11-06,0.0,72.0,Leben nach Microsoft
73290,2011-09-08,0.0,88.0,Urban Explorer
96821,2012-02-11,0.0,76.0,Caesar Must Die
103048,1998-11-27,0.0,179.0,China Gate
104374,1966-08-27,0.0,102.0,Woman of the Lake
2072,1995-09-19,0.0,99.0,Cyberjack
8810,1981-12-24,2.4600832E7,95.0,Mad Max 2: The Road Warrior
40732,1971-03-08,0.0,191.0,The Emigrants
53000,2001-08-23,0.0,96.0,Soul Assassin
53953,2006-08-08,0.0,0.0,The Tooth Fairy
27,2004-07-16,1574623.0,66.0,9 Songs
102,2002-09-06,0.0,113.0,Open Hearts
121,2002-12-18,9.262874E8,179.0,The Lord of the Rings: The Two Towers
747,2004-04-09,3.0039392E7,99.0,Shaun of the Dead
754,1997-06-27,2.45676146E8,138.0,Face/Off
6535,2007-07-13,4778376.0,118.0,Talk to Me
986,1965-12-22,0.0,115.0,Chimes at Midnight
1537,2002-04-07,9.4935764E7,89.0,Changing Lanes
89904,1995-03-09,0.0,0.0,The Demolitionist
4290,2007-07-14,0.0,91.0,Supergator
2565,1990-03-09,3.9404261E7,102.0,Joe Versus the Volcano
1984,1956-03-06,0.0,90.0,1984
2262,1982-02-08,0.0,104.0,Veronika Voss
39414,2009-06-15,0.0,110.0,Paper Man
934,1955-04-13,460226.0,122.0,Rififi
1665,2005-05-13,1928985.0,96.0,Last Days
2123,2000-06-22,1.49270999E8,116.0,Me_ Myself & Irene
53519,1920-07-11,0.0,26.0,High and Dizzy
56152,1940-09-27,0.0,114.0,Brigham Young
56949,1998-11-12,0.0,90.0,Wind with the Gone
90061,2001-01-01,0.0,0.0,American Mullet
103539,2009-06-26,0.0,84.0,Kelin
174,1991-12-05,9.69E7,113.0,Star Trek VI: The Undiscovered Country
544,1998-07-15,3.69884651E8,119.0,There"s Something About Mary
809,2004-05-19,9.19838758E8,93.0,Shrek 2
829,1974-06-20,3.0E7,130.0,Chinatown
1590,2006-09-10,0.0,104.0,Copying Beethoven
2004,2004-04-21,0.0,96.0,Kebab Connection
2335,2007-02-10,0.0,91.0,Taxi 4
2567,2004-12-17,1.02E8,170.0,The Aviator
3509,2006-05-25,7659918.0,100.0,A Scanner Darkly
6264,1997-07-24,0.0,91.0,Prince Valiant
8010,1991-01-30,1.555634E7,91.0,Highlander II: The Quickening
8968,2005-02-04,6.7192859E7,89.0,Boogeyman
27338,2001-01-22,0.0,96.0,The Pretender 2001
47491,2006-07-21,0.0,90.0,The Beales of Grey Gardens
67255,1984-06-24,0.0,102.0,The Crazy Family
760,1973-10-17,0.0,100.0,The Mad Adventures of Rabbi Jacob
1498,1990-03-30,2.02E8,93.0,Teenage Mutant Ninja Turtles
1572,1995-05-19,3.66101666E8,128.0,Die Hard: With a Vengeance
12,2003-05-30,9.40335536E8,100.0,Finding Nemo
1991,2007-05-21,2.5037897E7,113.0,Death Proof
2363,1959-03-11,0.0,112.0,Les Cousins
2383,1988-10-21,1.38241022E8,94.0,The Bear
5146,2003-05-23,2.0440627E7,98.0,The In-Laws
8985,2004-05-01,0.0,140.0,Visions of Europe
26547,1974-12-08,0.0,25.0,"Twas the Night Before Christmas
31364,2005-04-22,0.0,153.0,Waqt: The Race Against Time
32078,1950-06-12,0.0,96.0,Panic in the Streets
42632,1968-12-26,0.0,78.0,Monterey Pop
53318,1998-01-01,0.0,91.0,The Fairy King Of Ar
55721,2011-04-28,2.88383523E8,125.0,Bridesmaids
58376,2008-11-21,0.0,87.0,Presumed Guilty
62394,1997-12-25,0.0,115.0,The Education of Little Tree
80350,1995-02-14,0.0,92.0,Tough and Deadly
82667,1969-10-31,0.0,88.0,Five Bloody Graves
85510,1963-12-23,0.0,82.0,Ladybug Ladybug
86320,1984-12-03,0.0,119.0,Twenty Years Later
89774,1999-12-13,0.0,60.0,Air: Eating_ Sleeping_ Waiting and Playing
93855,2012-03-02,0.0,0.0,Posti in piedi in paradiso
60293,2006-08-21,0.0,74.0,Tom and Jerry: Shiver Me Whiskers
62956,2001-05-25,46352.0,104.0,Very Annie Mary
4327,2000-11-02,2.64105545E8,98.0,Charlie"s Angels
490,1957-02-16,0.0,96.0,The Seventh Seal
650,1991-07-12,5.7504069E7,112.0,Boyz n the Hood
92751,1976-03-18,0.0,98.0,Werewolf Woman
609,1982-06-04,1.222E8,114.0,Poltergeist
26974,1985-01-01,0.0,95.0,Pulgasari
338,2003-02-09,7.938488E7,121.0,Good bye_ Lenin!
470,2003-09-06,6.0427839E7,124.0,21 Grams
502,1964-10-07,0.0,112.0,Fail-Safe
810,2007-05-17,7.98958165E8,93.0,Shrek the Third
834,2006-01-12,1.11340801E8,106.0,Underworld: Evolution
1430,2002-10-09,3.5564473E7,120.0,Bowling for Columbine
1632,1988-12-08,3.4604E7,128.0,Mississippi Burning
1840,1947-02-06,0.0,72.0,The Brasher Doubloon
1970,2004-10-22,1.83474602E8,92.0,The Grudge
2462,1969-09-10,0.0,82.0,Hibernatus
2979,2007-01-01,0.0,85.0,Return of the Ghostbusters
4255,1970-02-10,0.0,71.0,The Party at Kitty and Stud"s
4968,2003-07-22,0.0,91.0,The Piano Player
5165,1960-05-15,0.0,143.0,L"Avventura
5562,1958-06-06,0.0,98.0,Le Beau Serge
5765,1992-01-14,0.0,116.0,Knight Moves
5955,2001-01-09,2.94E7,123.0,The Pledge
7343,2007-08-31,307076.0,106.0,City of Men
8130,1985-03-29,2.74E7,104.0,Desperately Seeking Susan
8363,2007-08-17,1.21463226E8,113.0,Superbad
8367,1991-06-14,3.90493908E8,143.0,Robin Hood: Prince of Thieves
8372,1968-12-20,0.0,109.0,Lonesome Cowboys
8832,2008-05-23,1.1260366E7,110.0,Il Divo
8835,2001-07-13,1.41774679E8,96.0,Legally Blonde
8836,2008-07-24,6.8369434E7,104.0,The X Files: I Want to Believe
8839,1995-05-26,2.87928194E8,100.0,Casper
8860,1997-01-16,3.1987563E7,117.0,Metro
8870,2000-11-10,3.3463969E7,106.0,Red Planet
8908,2008-05-20,0.0,90.0,Maradona by Kusturica
8937,2008-09-27,0.0,120.0,Tokyo Sonata
9010,2004-01-01,0.0,110.0,Silentium
31221,2008-12-01,0.0,90.0,Dragon Hunter
31445,1940-01-01,0.0,84.0,Beyond Tomorrow
575,2001-03-07,0.0,114.0,The Experiment
234,1920-02-25,0.0,78.0,The Cabinet of Dr. Caligari
255,1968-08-13,0.0,96.0,Stolen Kisses
259,1979-01-24,0.0,89.0,Love on the Run
287,1988-06-15,5.0888E7,108.0,Bull Durham
391,1964-09-12,1.45E7,99.0,A Fistful of Dollars
505,1989-09-12,7237794.0,94.0,Johnny Handsome
510,1975-11-18,1.08981275E8,133.0,One Flew Over the Cuckoo"s Nest
639,1989-07-21,9.2823546E7,96.0,When Harry Met Sally...
274,1991-02-01,2.72742922E8,119.0,The Silence of the Lambs
838,1973-08-01,1.4E8,110.0,American Graffiti
8373,2009-06-19,8.36297228E8,150.0,Transformers: Revenge of the Fallen
8643,2005-09-09,1.44216468E8,122.0,The Exorcism of Emily Rose
26198,1983-12-16,3661757.0,96.0,The Keep
31225,1990-03-13,3779620.0,71.0,Paris is Burning
42732,1965-12-24,0.0,65.0,Bad Girls Go to Hell
43936,2003-05-17,0.0,101.0,S21: The Khmer Rouge Death Machine
51935,2009-11-20,0.0,113.0,House of Boys
52458,1989-11-13,0.0,24.0,The Butter Battle Book
